h,k,l,mag(G),S,I,d,2theta
-6,-4,4,17.601957768005978,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.020279531564097758,-4
-6,-4,5,18.730608258367653,1.3975630181217156e-14j,1.9531823896214787e-28,0.017909196705956466,-4
-6,-4,6,20.023862499625807,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.015670547117711906,-4
-6,-3,-7,20.695238946315577,(45.647872320239706-4.4722016579894896e-14j),2083.7282473649066,0.014670299429347318,-4
-6,-3,-6,19.210958231069096,1.2301380074377865e-13j,1.5132395173430076e-26,0.017024791930353677,-4
-6,-3,-5,17.858934248168097,(45.647872320239706-3.9131764507408036e-14j),2083.7282473649066,0.01970011637655211,-4
-6,-3,-4,16.671375588673744,-4.475027172896258e-14j,2.0025868198159873e-27,0.022606690923912258,-4
-6,-3,-3,15.685681712013274,(45.647872320239706-3.354151243492117e-14j),2083.7282473649066,0.025537187895530514,-4
-6,-3,-2,14.941856401942632,1.1183329659880491e-13j,1.2506686228156271e-26,0.02814302339507444,-4
-6,-3,-1,14.477228668349678,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.02997843796431843,-4
-6,-3,0,14.319002839193205,2.5156134326190878e-14j,6.32831094237359e-28,0.030644625474636616,-4
-6,-3,1,14.477228668349678,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.02997843796431843,-4
-6,-3,2,14.941856401942632,1.9565882253704018e-14j,3.8282374836580983e-28,0.02814302339507444,-4
-6,-3,3,15.685681712013274,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.025537187895530514,-4
-6,-3,4,16.671375588673744,1.3975630181217156e-14j,1.9531823896214787e-28,0.022606690923912258,-4
-6,-3,5,17.858934248168097,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.01970011637655211,-4
-6,-3,6,19.210958231069096,8.385378108730292e-15j,7.031456602637322e-29,0.017024791930353677,-4
-6,-2,-7,20.13731305340371,1.2301380074377865e-13j,1.5132395173430076e-26,0.015494473554591548,-4
-6,-2,-6,18.60858345284691,(45.647872320239706-3.9131764507408036e-14j),2083.7282473649066,0.018144844031034838,-4
-6,-2,-5,17.20929965007518,-4.475027172896258e-14j,2.0025868198159873e-27,0.021215509943979194,-4
-6,-2,-4,15.973516393841187,(45.647872320239706-3.354151243492117e-14j),2083.7282473649066,0.024625145470690137,-4
-6,-2,-3,14.941856401942632,1.1183329659880491e-13j,1.2506686228156271e-26,0.02814302339507444,-4
-6,-2,-2,14.159008959032422,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.031341094235423805,-4
-6,-2,-1,13.667794697074292,2.5156134326190878e-14j,6.32831094237359e-28,0.033634345033137746,-4
-6,-2,0,13.500085343230591,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.03447520365896619,-4
-6,-2,1,13.667794697074292,1.9565882253704018e-14j,3.8282374836580983e-28,0.033634345033137746,-4
-6,-2,2,14.159008959032422,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.031341094235423805,-4
-6,-2,3,14.941856401942632,1.3975630181217156e-14j,1.9531823896214787e-28,0.02814302339507444,-4
-6,-2,4,15.973516393841187,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.024625145470690137,-4
-6,-2,5,17.20929965007518,8.385378108730292e-15j,7.031456602637322e-29,0.021215509943979194,-4
-6,-2,6,18.60858345284691,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.018144844031034838,-4
-6,-1,-7,19.79501084087087,(45.647872320239706-3.9131764507408036e-14j),2083.7282473649066,0.016034978446030787,-4
-6,-1,-6,18.237611008599224,-4.475027172896258e-14j,2.0025868198159873e-27,0.018890522552858186,-4
-6,-1,-5,16.80747070875001,(45.647872320239706-3.354151243492117e-14j),2083.7282473649066,0.022242066876752384,-4
-6,-1,-4,15.539765222284569,1.1183329659880491e-13j,1.2506686228156271e-26,0.02601902162940845,-4
-6,-1,-3,14.477228668349678,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.02997843796431843,-4
-6,-1,-2,13.667794697074292,2.5156134326190878e-14j,6.32831094237359e-28,0.033634345033137746,-4
-6,-1,-1,13.15825554778383,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.036289688062069676,-4
-6,-1,0,12.98396632211903,1.9565882253704018e-14j,3.8282374836580983e-28,0.03727049044212562,-4
-6,-1,1,13.15825554778383,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.036289688062069676,-4
-6,-1,2,13.667794697074292,1.3975630181217156e-14j,1.9531823896214787e-28,0.033634345033137746,-4
-6,-1,3,14.477228668349678,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.02997843796431843,-4
-6,-1,4,15.539765222284569,8.385378108730292e-15j,7.031456602637322e-29,0.02601902162940845,-4
-6,-1,5,16.80747070875001,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.022242066876752384,-4
-6,-1,6,18.237611008599224,2.795126036243431e-15j,7.812729558485914e-30,0.018890522552858186,-4
-6,0,-7,19.67958705317092,-4.475027172896258e-14j,2.0025868198159873e-27,0.01622362525127821,-4
-6,0,-6,18.11226511770731,(45.647872320239706-3.354151243492117e-14j),2083.7282473649066,0.019152890921647885,-4
-6,0,-5,16.671375588673744,1.1183329659880491e-13j,1.2506686228156271e-26,0.022606690923912258,-4
-6,0,-4,15.39246554509258,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.026519387429973996,-4
-6,0,-3,14.319002839193205,2.5156134326190878e-14j,6.32831094237359e-28,0.030644625474636616,-4
-6,0,-2,13.500085343230591,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.03447520365896619,-4
-6,0,-1,12.98396632211903,1.9565882253704018e-14j,3.8282374836580983e-28,0.03727049044212562,-4
-6,0,0,12.807305487379399,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.03830578184329577,-4
-6,0,1,12.98396632211903,1.3975630181217156e-14j,1.9531823896214787e-28,0.03727049044212562,-4
-6,0,2,13.500085343230591,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.03447520365896619,-4
-6,0,3,14.319002839193205,8.385378108730292e-15j,7.031456602637322e-29,0.030644625474636616,-4
-6,0,4,15.39246554509258,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.026519387429973996,-4
-6,0,5,16.671375588673744,2.795126036243431e-15j,7.812729558485914e-30,0.022606690923912258,-4
-6,0,6,18.11226511770731,(45.647872320239706+0j),2083.7282473649066,0.019152890921647885,-4
-6,1,-7,19.79501084087087,(45.647872320239706-3.354151243492117e-14j),2083.7282473649066,0.016034978446030787,-4
-6,1,-6,18.237611008599224,1.1183329659880491e-13j,1.2506686228156271e-26,0.018890522552858186,-4
-6,1,-5,16.80747070875001,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.022242066876752384,-4
-6,1,-4,15.539765222284569,2.5156134326190878e-14j,6.32831094237359e-28,0.02601902162940845,-4
-6,1,-3,14.477228668349678,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.02997843796431843,-4
-6,1,-2,13.667794697074292,1.9565882253704018e-14j,3.8282374836580983e-28,0.033634345033137746,-4
-6,1,-1,13.15825554778383,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.036289688062069676,-4
-6,1,0,12.98396632211903,1.3975630181217156e-14j,1.9531823896214787e-28,0.03727049044212562,-4
-6,1,1,13.15825554778383,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.036289688062069676,-4
-6,1,2,13.667794697074292,8.385378108730292e-15j,7.031456602637322e-29,0.033634345033137746,-4
-6,1,3,14.477228668349678,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.02997843796431843,-4
-6,1,4,15.539765222284569,2.795126036243431e-15j,7.812729558485914e-30,0.02601902162940845,-4
-6,1,5,16.80747070875001,(45.647872320239706+0j),2083.7282473649066,0.022242066876752384,-4
-6,1,6,18.237611008599224,-2.795126036243431e-15j,7.812729558485914e-30,0.018890522552858186,-4
-6,2,-7,20.13731305340371,1.1183329659880491e-13j,1.2506686228156271e-26,0.015494473554591548,-4
-6,2,-6,18.60858345284691,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.018144844031034838,-4
-6,2,-5,17.20929965007518,2.5156134326190878e-14j,6.32831094237359e-28,0.021215509943979194,-4
-6,2,-4,15.973516393841187,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.024625145470690137,-4
-6,2,-3,14.941856401942632,1.9565882253704018e-14j,3.8282374836580983e-28,0.02814302339507444,-4
-6,2,-2,14.159008959032422,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.031341094235423805,-4
-6,2,-1,13.667794697074292,1.3975630181217156e-14j,1.9531823896214787e-28,0.033634345033137746,-4
-6,2,0,13.500085343230591,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.03447520365896619,-4
-6,2,1,13.667794697074292,8.385378108730292e-15j,7.031456602637322e-29,0.033634345033137746,-4
-6,2,2,14.159008959032422,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.031341094235423805,-4
-6,2,3,14.941856401942632,2.795126036243431e-15j,7.812729558485914e-30,0.02814302339507444,-4
-6,2,4,15.973516393841187,(45.647872320239706+0j),2083.7282473649066,0.024625145470690137,-4
-6,2,5,17.20929965007518,-2.795126036243431e-15j,7.812729558485914e-30,0.021215509943979194,-4
-6,2,6,18.60858345284691,(45.647872320239706+5.590252072486862e-15j),2083.7282473649066,0.018144844031034838,-4
-6,3,-7,20.695238946315577,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.014670299429347318,-4
-6,3,-6,19.210958231069096,2.5156134326190878e-14j,6.32831094237359e-28,0.017024791930353677,-4
-6,3,-5,17.858934248168097,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.01970011637655211,-4
-6,3,-4,16.671375588673744,1.9565882253704018e-14j,3.8282374836580983e-28,0.022606690923912258,-4
-6,3,-3,15.685681712013274,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.025537187895530514,-4
-6,3,-2,14.941856401942632,1.3975630181217156e-14j,1.9531823896214787e-28,0.02814302339507444,-4
-6,3,-1,14.477228668349678,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.02997843796431843,-4
-6,3,0,14.319002839193205,8.385378108730292e-15j,7.031456602637322e-29,0.030644625474636616,-4
-6,3,1,14.477228668349678,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.02997843796431843,-4
-6,3,2,14.941856401942632,2.795126036243431e-15j,7.812729558485914e-30,0.02814302339507444,-4
-6,3,3,15.685681712013274,(45.647872320239706+0j),2083.7282473649066,0.025537187895530514,-4
-6,3,4,16.671375588673744,-2.795126036243431e-15j,7.812729558485914e-30,0.022606690923912258,-4
-6,3,5,17.858934248168097,(45.647872320239706+5.590252072486862e-15j),2083.7282473649066,0.01970011637655211,-4
-6,3,6,19.210958231069096,-8.385378108730292e-15j,7.031456602637322e-29,0.017024791930353677,-4
-6,4,-7,21.451971198310336,2.5156134326190878e-14j,6.32831094237359e-28,0.013653546003550968,-4
-6,4,-6,20.023862499625807,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.015670547117711906,-4
-6,4,-5,18.730608258367653,1.9565882253704018e-14j,3.8282374836580983e-28,0.017909196705956466,-4
-6,4,-4,17.601957768005978,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.020279531564097758,-4
-6,4,-3,16.671375588673744,1.3975630181217156e-14j,1.9531823896214787e-28,0.022606690923912258,-4
-6,4,-2,15.973516393841187,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.024625145470690137,-4
-6,4,-1,15.539765222284569,8.385378108730292e-15j,7.031456602637322e-29,0.02601902162940845,-4
-6,4,0,15.39246554509258,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.026519387429973996,-4
-6,4,1,15.539765222284569,2.795126036243431e-15j,7.812729558485914e-30,0.02601902162940845,-4
-6,4,2,15.973516393841187,(45.647872320239706+0j),2083.7282473649066,0.024625145470690137,-4
-6,4,3,16.671375588673744,-2.795126036243431e-15j,7.812729558485914e-30,0.022606690923912258,-4
-6,4,4,17.601957768005978,(45.647872320239706+5.590252072486862e-15j),2083.7282473649066,0.020279531564097758,-4
-6,4,5,18.730608258367653,-8.385378108730292e-15j,7.031456602637322e-29,0.017909196705956466,-4
-6,4,6,20.023862499625807,(45.647872320239706+1.1180504144973724e-14j),2083.7282473649066,0.015670547117711906,-4
-6,5,-7,22.38735886063608,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.012536437694169525,-4
-6,5,-6,21.02288842822711,1.9565882253704018e-14j,3.8282374836580983e-28,0.014216578828439668,-4
-6,5,-5,19.79501084087087,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.016034978446030787,-4
-6,5,-4,18.730608258367653,1.3975630181217156e-14j,1.9531823896214787e-28,0.017909196705956466,-4
-6,5,-3,17.858934248168097,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.01970011637655211,-4
-6,5,-2,17.20929965007518,8.385378108730292e-15j,7.031456602637322e-29,0.021215509943979197,-4
-6,5,-1,16.80747070875001,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.022242066876752384,-4
-6,5,0,16.671375588673744,2.795126036243431e-15j,7.812729558485914e-30,0.022606690923912258,-4
-6,5,1,16.80747070875001,(45.647872320239706+0j),2083.7282473649066,0.022242066876752384,-4
-6,5,2,17.20929965007518,-2.795126036243431e-15j,7.812729558485914e-30,0.021215509943979197,-4
-6,5,3,17.858934248168097,(45.647872320239706+5.590252072486862e-15j),2083.7282473649066,0.01970011637655211,-4
-6,5,4,18.730608258367653,-8.385378108730292e-15j,7.031456602637322e-29,0.017909196705956466,-4
-6,5,5,19.79501084087087,(45.647872320239706+1.1180504144973724e-14j),2083.7282473649066,0.016034978446030787,-4
-6,5,6,21.02288842822711,-1.3975630181217156e-14j,1.9531823896214787e-28,0.014216578828439668,-4
-6,6,-7,23.480060060195566,1.9565882253704018e-14j,3.8282374836580983e-28,0.011396761540154112,-4
-6,6,-6,22.182903812196802,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.012768593947765257,-4
-6,6,-5,21.02288842822711,1.3975630181217156e-14j,1.9531823896214787e-28,0.014216578828439666,-4
-6,6,-4,20.023862499625807,(45.647872320239706-1.1180504144973724e-14j),2083.7282473649066,0.015670547117711906,-4
-6,6,-3,19.2109582310691,8.385378108730292e-15j,7.031456602637322e-29,0.017024791930353673,-4
-6,6,-2,18.60858345284691,(45.647872320239706-5.590252072486862e-15j),2083.7282473649066,0.018144844031034838,-4
-6,6,-1,18.237611008599224,2.795126036243431e-15j,7.812729558485914e-30,0.018890522552858186,-4
-6,6,0,18.11226511770731,(45.647872320239706+0j),2083.7282473649066,0.019152890921647885,-4
-6,6,1,18.237611008599224,-2.795126036243431e-15j,7.812729558485914e-30,0.018890522552858186,-4
-6,6,2,18.60858345284691,(45.647872320239706+5.590252072486862e-15j),2083.7282473649066,0.018144844031034838,-4
-6,6,3,19.2109582310691,-8.385378108730292e-15j,7.031456602637322e-29,0.017024791930353673,-4
-6,6,4,20.023862499625807,(45.647872320239706+1.1180504144973724e-14j),2083.7282473649066,0.015670547117711906,-4
-6,6,5,21.02288842822711,-1.3975630181217156e-14j,1.9531823896214787e-28,0.014216578828439666,-4
-6,6,6,22.182903812196802,(45.647872320239706+1.6770756217460584e-14j),2083.7282473649066,0.012768593947765257,-4
-5,-7,-7,23.673314842753147,1.3419430488875237e-13j,1.8008111464575428e-26,0.01121144834437925,-4
-5,-7,-6,22.38735886063608,(45.647872320239706-5.0312268652381756e-14j),2083.7282473649066,0.012536437694169525,-4
-5,-7,-5,21.23851343854863,-3.3569767583988856e-14j,1.126929295643029e-27,0.013929375215743917,-4
-5,-7,-4,20.250128014845885,(45.647872320239706-4.4722016579894896e-14j),2083.7282473649066,0.015322312737318308,-4
-5,-7,-3,19.446684328430052,1.2301380074377865e-13j,1.5132395173430076e-26,0.016614555980224672,-4
-5,-7,-2,18.851843234423878,(45.647872320239706-3.9131764507408036e-14j),2083.7282473649066,0.017679591619982664,-4
-5,-7,-1,18.485753176830666,-4.475027172896258e-14j,2.0025868198159873e-27,0.01838677528478197,-4
-5,-7,0,18.362101266136246,(45.647872320239706-3.354151243492117e-14j),2083.7282473649066,0.01863524522106281,-4
-5,-7,1,18.485753176830666,1.1183329659880491e-13j,1.2506686228156271e-26,0.01838677528478197,-4
-5,-7,2,18.851843234423878,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.017679591619982664,-4
-5,-7,3,19.446684328430052,2.5156134326190878e-14j,6.32831094237359e-28,0.016614555980224672,-4
-5,-7,4,20.250128014845885,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.015322312737318308,-4
-5,-7,5,21.23851343854863,1.9565882253704018e-14j,3.8282374836580983e-28,0.013929375215743917,-4
-5,-7,6,22.38735886063608,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.012536437694169525,-4
-5,-6,-7,22.38735886063608,(45.647872320239706-5.0312268652381756e-14j),2083.7282473649066,0.012536437694169525,-4
-5,-6,-6,21.02288842822711,-3.3569767583988856e-14j,1.126929295643029e-27,0.014216578828439668,-4
-5,-6,-5,19.79501084087087,(45.647872320239706-4.4722016579894896e-14j),2083.7282473649066,0.016034978446030787,-4
-5,-6,-4,18.730608258367653,1.2301380074377865e-13j,1.5132395173430076e-26,0.017909196705956466,-4
-5,-6,-3,17.858934248168097,(45.647872320239706-3.9131764507408036e-14j),2083.7282473649066,0.01970011637655211,-4
-5,-6,-2,17.20929965007518,-4.475027172896258e-14j,2.0025868198159873e-27,0.021215509943979197,-4
-5,-6,-1,16.80747070875001,(45.647872320239706-3.354151243492117e-14j),2083.7282473649066,0.022242066876752384,-4
-5,-6,0,16.671375588673744,1.1183329659880491e-13j,1.2506686228156271e-26,0.022606690923912258,-4
-5,-6,1,16.80747070875001,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.022242066876752384,-4
-5,-6,2,17.20929965007518,2.5156134326190878e-14j,6.32831094237359e-28,0.021215509943979197,-4
-5,-6,3,17.858934248168097,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.01970011637655211,-4
-5,-6,4,18.730608258367653,1.9565882253704018e-14j,3.8282374836580983e-28,0.017909196705956466,-4
-5,-6,5,19.79501084087087,(45.647872320239706-1.6770756217460584e-14j),2083.7282473649066,0.016034978446030787,-4
-5,-6,6,21.02288842822711,1.3975630181217156e-14j,1.9531823896214787e-28,0.014216578828439668,-4
-5,-5,-7,21.23851343854863,-3.3569767583988856e-14j,1.126929295643029e-27,0.013929375215743917,-4
-5,-5,-6,19.79501084087087,(45.647872320239706-4.4722016579894896e-14j),2083.7282473649066,0.016034978446030787,-4
-5,-5,-5,18.485753176830666,1.2301380074377865e-13j,1.5132395173430076e-26,0.01838677528478197,-4
-5,-5,-4,17.34117360656252,(45.647872320239706-3.9131764507408036e-14j),2083.7282473649066,0.02089406282361587,-4
-5,-5,-3,16.395796681006427,-4.475027172896258e-14j,2.0025868198159873e-27,0.023373019429807587,-4
-5,-5,-2,15.685681712013276,(45.647872320239706-3.354151243492117e-14j),2083.7282473649066,0.02553718789553051,-4
-5,-5,-1,15.243742583434013,1.1183329659880491e-13j,1.2506686228156271e-26,0.027039375418797012,-4
-5,-5,0,15.09355426475609,(45.647872320239706-2.7951260362434312e-14j),2083.7282473649066,0.027580162927172955,-4
-5,-5,1,15.243742583434013,2.5156134326190878e-14j,6.32831094237359e-28,0.027039375418797012,-4
-5,-5,2,15.685681712013276,(45.647872320239706-2.2361008289947448e-14j),2083.7282473649066,0.02553718789553051,-4
